 destination distance_m duration_s origin v_ave_kmph
361 OL1 563274.0 27378.0 PA69 74.06627218934909
362 SG7 253664.0 10939.0 SY15 83.48024499497211
363 ST13 627577.0 25554.0 AB21 88.41188072317446
364 WR10 707583.0 32162.0 BT55 79.2021267334121
365 PE32 193231.0 9259.0 SS3 75.13031644886058
366 OL16 346619.0 12493.0 HA5 99.8822060353798
367 FK16 798302.0 28349.0 EX20 101.37525838653922
368 IG5 264649.0 10081.0 DN4 94.50812419402835
369 NE63 656289.0 24173.0 TQ10 97.73881603441856
370 SO51 251705.0 9685.0 WV2 93.56097057305112
371 RH14 44658.0 2834.0 KT18 56.728581510232885
372 NW10 274688.0 10860.0 TA21 91.05679558011049
373 TW5 151812.0 6147.0 BH9 88.90893118594435
374 CM11 210117.0 8475.0 NG34 89.25323893805309
375 RH9 52847.0 2562.0 GU3 74.25807962529274
376 G13 455619.0 16851.0 SY3 97.33715506498129
377 KW11 1038022.0 40509.0 TW3 92.24812263941344
378 BD19 322063.0 12308.0 UB11 94.2010724731882
379 CW7 88733.0 4765.0 TF7 67.03857292759706
380 B76 294397.0 10843.0 BN9 97.74317070921332
381 SA4 329215.0 13367.0 WA16 88.66417296326776
382 KT12 26673.0 2046.0 SW11 46.93196480938418
383 NR29 854692.0 38482.0 BT30 79.95663427056806
384 BT45 754288.0 35871.0 SP4 75.70005854311283
385 G13 369332.0 13439.0 OL5 98.935575563658
386 IV13 991995.0 38224.0 BH20 93.42774173294266
387 TD6 458686.0 17979.0 CV23 91.84435174370098
388 NG34 200566.0 8165.0 E5 88.43081445192898
389 SE19 887986.0 34194.0 AB16 93.48861203719952
390 OX3 381262.0 15012.0 DL16 91.42973621103118
391 YO10 52371.0 2395.0 WF6 78.72050104384134
392 RM16 90259.0 3613.0 CB22 89.9342374757819
393 HX6 489736.0 18235.0 PL19 96.684924595558
394 LS28 258419.0 10387.0 CB25 89.56468662751516
395 HU12 232498.0 9668.0 CV12 86.57352089366985
396 LL75 321037.0 12425.0 HU1 93.01675653923542
397 WC1V 13365.0 1203.0 W3 39.99501246882793
398 TF8 14807.0 1054.0 TF2 50.5741935483871
399 NW4 297586.0 11008.0 WA4 97.32100290697676
400 SP11 251882.0 9511.0 ST4 95.3396277993902
401 SW19 367502.0 13907.0 PR25 95.13246566477314
402 SA66 317388.0 12898.0 RG26 88.58712978756397
403 DA13 46663.0 3161.0 W1H 53.14356216387221
404 SY3 107907.0 6120.0 SY24 63.474705882352936
405 PH4 379237.0 13561.0 BL4 100.67496497308457
406 SA18 313877.0 12168.0 W7 92.86301775147928
407 LA1 551926.0 23617.0 IV41 84.13149849684551
408 LL75 437434.0 17030.0 N4 92.46990017615973
409 TS23 512951.0 22981.0 SA72 80.35436229929073
410 OX44 118863.0 4805.0 SM6 89.05448491155045
411 WA3 297708.0 11555.0 EN5 92.75195153613156
412 NE43 80027.0 3555.0 TS20 81.04
413 SY19 337157.0 15734.0 E2 77.14282445659083
414 BT94 808398.0 37138.0 IP23 78.36266896440304
415 SA5 892956.0 34615.0 AB16 92.86845587173192
416 BH9 205986.0 8676.0 SG4 85.47136929460581
417 E17 812692.0 31175.0 DD9 93.8473520449078
418 PA43 663275.0 34956.0 TF10 68.30844490216272
419 BT40 863828.0 39298.0 BN20 79.13330958318491
420 SG4 163925.0 7272.0 PO6 81.1509900990099
421 YO11 190462.0 8994.0 DE24 76.23562374916612
422 SY12 371805.0 14363.0 TQ12 93.19069832207757
423 EX24 184820.0 9161.0 PO9 72.62875231961577
424 CM7 120479.0 6513.0 MK4 66.59364348226623
425 EH43 625666.0 24971.0 ME3 90.20053662248208
426 EH36 589934.0 24616.0 WC1H 86.27569060773479
427 ZE3 1039873.0 77713.0 HU11 48.171384453051616
428 G62 750532.0 31257.0 PO34 86.44192340915636
429 GU2 114142.0 4993.0 SG12 82.29745643901462
430 B27 509383.0 19865.0 EH40 92.31204631261015
431 SA15 322086.0 13701.0 DE6 84.6295598861397
432 RG12 394976.0 16119.0 HG3 88.2135120044668
433 CW7 411409.0 16280.0 CT4 90.97496314496316
434 IP20 334957.0 14860.0 HD7 81.14705248990579
435 BT13 253211.0 17041.0 FK11 53.49214247990142
436 HA9 44131.0 2538.0 SG1 62.59716312056738
437 RM1 475018.0 17838.0 NE63 95.86639757820384
438 M3 361294.0 13765.0 CF34 94.49025790047222
439 DE14 286877.0 11329.0 CO4 91.16049077588491
440 KY9 788069.0 29149.0 SA1 97.32918453463242
441 SW18 19106.0 2319.0 E5 29.660025873221212
442 CH6 370043.0 13945.0 WC2A 95.52920760129078
443 W6 462835.0 18194.0 NE5 91.57997141914915
444 NR18 586654.0 24344.0 TD7 86.75461715412422
445 MK10 150821.0 7836.0 GL11 69.28989280245023
446 CV7 58100.0 2818.0 ST19 74.22285308729595
447 G34 210733.0 8797.0 CA25 86.23835398431284
448 NR35 297806.0 14816.0 HD4 72.36106911447085
449 SN2 601000.0 23334.0 EH5 92.72306505528412
450 WA15 77586.0 3476.0 WF15 80.3537399309551
451 SG10 176521.0 8615.0 NR27 73.76385374347069
452 DN20 259119.0 9705.0 CH8 96.11833075734155
453 ML3 586275.0 21422.0 HP23 98.5244141536738
454 CT20 763800.0 28129.0 PA8 97.7524974225888
455 BB1 157668.0 5915.0 ST19 95.96023668639057
456 KW14 1025117.0 42597.0 CB7 86.63570673991127
457 PA77 282776.0 29312.0 IV5 34.72958515283843
458 RG45 491214.0 18699.0 NE7 94.57031926841007
459 G44 354486.0 13865.0 LS2 92.04108186080057
460 CT3 92837.0 4011.0 DA14 83.32415856394914
461 CF47 263199.0 10511.0 KT24 90.14521929407287
462 WD3 149039.0 6422.0 CV13 83.54724384926814
463 RM8 424527.0 15962.0 DH6 95.74597168274653
464 SR6 535311.0 20081.0 RH17 95.9673123848414
465 EX37 221761.0 9086.0 SN3 87.86480299361656
466 SO22 63629.0 3290.0 BH12 69.62443768996961
467 BT38 143129.0 6304.0 BT78 81.7361040609137
468 LS23 475416.0 20571.0 PH17 83.19953332361091
469 PH5 203628.0 15951.0 PA66 45.957043445551996
470 HP6 253394.0 10134.0 CF32 90.01563055062168
471 SG15 438173.0 17991.0 CA19 87.6784392196098
472 GL13 210313.0 8937.0 EC1Y 84.71822759315208
473 CT1 389528.0 17121.0 LD1 81.90530926931837
474 UB7 223895.0 9888.0 EX13 81.51516990291263
475 SP5 374416.0 16154.0 NR32 83.44048532871116
476 NR29 398980.0 17101.0 SY22 83.99087772644873
477 PA49 911954.0 43664.0 SO20 75.18858556247709
478 NE36 187540.0 8585.0 EH33 78.64228305183461
479 LE13 251651.0 10166.0 SO16 89.11505016722408
480 EN7 1026045.0 36038.0 L69 102.49630945113493
481 EX4 243574.0 15574.0 PO30 56.30322332091948
482 AL9 35723.0 2718.0 WC2E 47.31523178807947
483 NR18 398293.0 15638.0 CH42 91.69042076991943
484 BT23 840804.0 37829.0 NR13 80.0151841180047
485 HG2 479874.0 20514.0 PA37 84.21304474992687
486 L35 341136.0 12826.0 WC2E 95.75000779666306
487 HS4 449547.0 29509.0 KA21 54.84324104510488
488 TF9 284224.0 11377.0 TS14 89.93639799595677
489 LS11 360272.0 13871.0 RG29 93.50293417922285
490 LL46 308108.0 13326.0 HG5 83.23493921656913
491 TS19 231712.0 10831.0 EH11 77.01626811928723
492 W1C 739286.0 33578.0 BT71 79.26111144201559
493 RM12 243072.0 9645.0 NG16 90.72671850699844
494 SA18 281140.0 14231.0 BL2 71.11966832970276
495 PE25 244253.0 11569.0 TW14 76.00577405134413
496 PA17 347635.0 14649.0 TS26 85.43149703051405
