 destination distance_m duration_s origin v_ave_kmph
71 54673 1373322.0 52905.0 86579 93.44975333144316
72 16845 3134572.0 102396.0 83112 110.20410172272354
73 91720 2852254.0 110235.0 86462 93.14749761872363
74 14059 3954532.0 135607.0 38836 104.98215578841801
75 20357 536184.0 18801.0 54570 102.66807084729535
76 99869 448711.0 16738.0 83132 96.50851953638428
77 86356 2336306.0 93634.0 21481 89.82529423072815
78 55490 3267017.0 113055.0 41749 104.03132280748308
79 99518 5389521.0 223699.0 54619 86.73385039718548
80 39606 3758090.0 131108.0 46119 103.19068249077095
81 53562 3220657.0 101605.0 94262 114.11215196102556
82 21726 381004.0 14896.0 99947 92.07937701396351
83 35781 2658288.0 104257.0 91242 91.79083227025524
84 99198 3247604.0 167948.0 39615 69.61306118560506
85 54483 5541544.0 215002.0 22395 92.7877805787853
86 21483 571457.0 20240.0 54570 101.64254940711464
87 64397 1090003.0 43356.0 6861 90.50675339053421
88 6917 609808.0 21900.0 56820 100.24241095890413
89 29413 3424781.0 108107.0 85298 114.04637627535685
90 56729 2484800.0 85947.0 8352 104.07902544591434
91 18182 1316026.0 48783.0 7389 97.11771723756227
92 36460 2396831.0 88308.0 59387 97.71019160211986
93 22359 710376.0 23149.0 85101 110.47361009114864
94 39359 3522360.0 113465.0 95685 111.75689419644823
95 52224 557414.0 19910.0 66440 100.78806629834257
96 17039 1491900.0 51027.0 31629 105.25486507143276
97 32609 79175.0 3470.0 34477 82.14121037463977
98 17459 2182615.0 85480.0 48351 91.92108095460928
99 31737 1218247.0 44042.0 88086 99.57970119431452
100 7589 2020709.0 93774.0 26340 77.57536630622559
101 98663 1597018.0 52927.0 91749 108.62631171235857
102 6648 1258819.0 46908.0 38322 96.60928626247124
103 85259 2287382.0 72101.0 71336 114.20889030665316
104 23946 6074084.0 235781.0 21514 92.74157968623423
105 37216 1348077.0 44426.0 54538 109.2395714221402
106 31556 1445905.0 48781.0 7806 106.70666857997992
107 51063 1985819.0 65691.0 27243 108.82690779558844
108 91301 953007.0 34576.0 85551 99.22562471078207
109 79224 1357603.0 49327.0 99438 99.08104689115495
110 56299 5837650.0 223164.0 17348 94.17083400548478
111 38556 852238.0 30327.0 22547 101.16585221090118
112 98708 1840020.0 68530.0 18442 96.6594484167518
113 54646 1315674.0 44383.0 67734 106.71713043282335
114 8223 1323952.0 45265.0 37318 105.29608306638686
115 90425 1391051.0 48993.0 76889 102.2142673443145
116 81929 772480.0 24729.0 20095 112.4561446075458
117 42369 834783.0 28068.0 48480 107.06921761436512
118 4808 4961340.0 194743.0 55471 91.71484469274893
119 81379 383992.0 14094.0 99867 98.08224776500641
120 83254 3358047.0 108919.0 27252 110.99045345623811
121 83471 2614724.0 100765.0 67069 93.41543591524835
122 76872 2578269.0 84513.0 17111 109.82651663057754
123 78464 797617.0 25426.0 3096 112.93247856524816
124 10589 2970888.0 98399.0 76887 108.69212898505067
125 67308 1642620.0 75366.0 91249 78.46286123716264
126 74632 276372.0 9262.0 66871 107.42163679550852
127 29693 438967.0 16329.0 24326 96.77758589013412
128 39359 3037249.0 95273.0 92702 114.76595047914938
129 56182 1049458.0 38739.0 1994 97.52571826841171
130 97332 7337214.0 289890.0 49545 91.11721825520029
131 51588 5848058.0 223319.0 17495 94.27325395510458
132 52351 1155953.0 38592.0 16225 107.83143656716422
133 17237 177995.0 8162.0 16866 78.50796373437882
