 destination distance_m duration_s origin v_ave_kmph
212 61301 632350.0 21179.0 55170 107.486661315454
213 63202 1089277.0 49618.0 82300 79.03174654359304
214 37851 603838.0 22293.0 29080 97.51118288251921
215 22909 1548543.0 49354.0 70044 112.95446772298092
216 77539 1668856.0 64932.0 62730 92.52574385510997
217 42950 125573.0 5741.0 9780 78.74286709632469
218 84640 2869045.0 92515.0 43002 111.64202561746744
219 36780 1955024.0 71667.0 70760 98.20539997488385
220 95824 2799782.0 92192.0 26344 109.32852308226308
221 29829 1781033.0 59367.0 54667 108.0013947142352
222 28973 2564390.0 93390.0 32563 98.85216832637327
223 73816 1917560.0 75940.0 70390 90.90355543850409
224 27920 2740414.0 89158.0 78870 110.65176877004869
225 72573 1116884.0 39347.0 54964 102.1877754339594
226 35811 746489.0 23681.0 70404 113.48171107639037
227 70710 1494870.0 50394.0 66960 106.78914156447195
228 32452 2542026.0 92285.0 52980 99.1633916671182
229 41132 2996776.0 101742.0 78438 106.0367753730023
230 74110 1151450.0 39070.0 36258 106.09726132582544
231 84166 1716289.0 83145.0 91039 74.3116290817247
232 89358 737250.0 25028.0 94390 106.0452293431357
233 24500 3219856.0 124372.0 67330 93.20009005242338
234 66636 1313993.0 43457.0 43780 108.85184895413856
235 89108 2819196.0 106542.0 55508 95.2591991890522
236 22755 4324931.0 138511.0 20196 112.40805134610248
237 76020 3327508.0 108253.0 97138 110.65770740764692
238 62037 1336912.0 44919.0 29047 107.14582248046484
239 60550 3301988.0 104999.0 97206 113.21209535328907
240 95654 3901159.0 123070.0 36555 114.11531973673522
241 58730 2651881.0 92274.0 24316 103.46112230964305
242 87929 4139762.0 171021.0 43850 87.14218253898646
243 25942 559350.0 19464.0 29360 103.45561035758324
244 38780 972985.0 37508.0 63560 93.38663751732963
245 80008 2982735.0 109417.0 95760 98.1369074275478
246 40411 2694831.0 103057.0 71160 94.13617318571276
247 89603 2409598.0 87126.0 63440 99.56330831209972
248 21379 49982.0 2549.0 13273 70.590506080816
249 79204 1743252.0 64868.0 74577 96.74580995251895
250 91570 2338374.0 87424.0 36577 96.29102306002927
251 70640 1043986.0 33708.0 30738 111.49725881096478
252 95750 3630143.0 131238.0 49070 99.57874091345495
253 68430 1972050.0 65334.0 20720 108.6628707870328
254 41100 1583409.0 93068.0 91060 61.24846778699446
255 92060 4347998.0 139298.0 20748 112.36911369868916
256 60685 1194075.0 39690.0 30019 108.3061224489796
257 78802 1805218.0 60713.0 62563 107.04107522276941
258 97297 1450560.0 56792.0 61508 91.94985209184392
259 63892 3013331.0 106339.0 30540 102.01329333546488
260 85516 5437249.0 235800.0 9120 83.01143511450383
261 28048 6509016.0 315862.0 86998 74.18574440736778
262 73080 2061972.0 74271.0 58087 99.946132406996
263 30415 2520769.0 87585.0 89888 103.61098818290805
264 96536 3945726.0 142483.0 93610 99.69339219415647
265 97206 3354757.0 107269.0 74567 112.5872824394746
266 24335 4474144.0 201464.0 91090 79.94936266529008
267 52953 1779198.0 69039.0 32599 92.77528353539304
268 67853 2875826.0 93381.0 38990 110.86809522279694
269 54650 1859585.0 60856.0 36370 110.00568555278034
270 29333 1549010.0 49628.0 75380 112.36471346820343
271 30756 2951468.0 105975.0 62388 100.26218259023355
272 14380 6042470.0 230067.0 55268 94.55024840589917
273 62980 3418273.0 126003.0 93625 97.66261755672484
